id,slug,source,projectPath,projectExists,thumbnailPath,thumbnailExists,entryType,entryHtml,entryExists,missingReasons,githubUrl,updatedAt
growthflow-seo-engine-v2,growthflow-seo-engine-v2,site,animations/digital-demand/growthflow-seo-engine-v2,true,animations/digital-demand/growthflow-seo-engine-v2/preview.png,true,html,animations/digital-demand/growthflow-seo-engine-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growthflow-seo-engine-v2,2026-03-23T20:00:00.000Z
growthcore-component-extraction-v2,growthcore-component-extraction-v2,site,animations/digital-demand/growthcore-component-extraction-v2,true,animations/digital-demand/growthcore-component-extraction-v2/preview.png,true,html,animations/digital-demand/growthcore-component-extraction-v2/growthmarketingtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growthcore-component-extraction-v2,2026-03-23T20:00:00.000Z
growth-ai-harmonic-quad-tone,growth-ai-harmonic-quad-tone,site,animations/digital-demand/growth-ai-harmonic-quad-tone,true,animations/digital-demand/growth-ai-harmonic-quad-tone/preview.png,true,html,animations/digital-demand/growth-ai-harmonic-quad-tone/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growth-ai-harmonic-quad-tone,2026-03-23T20:00:00.000Z
growth-ai-animation,growth-ai-animation,site,animations/digital-demand/growth-ai-animation,true,animations/digital-demand/growth-ai-animation/preview.png,true,html,animations/digital-demand/growth-ai-animation/aigrowth-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growth-ai-animation,2026-04-08T20:03:45.912Z
esg-analytics-hub-v2,esg-analytics-hub-v2,site,animations/digital-demand/esg-analytics-hub-v2,true,animations/digital-demand/esg-analytics-hub-v2/preview.png,true,html,animations/digital-demand/esg-analytics-hub-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/esg-analytics-hub-v2,2026-03-23T20:00:00.000Z
email-marketing-json-lottie-v2,email-marketing-json-lottie-v2,site,animations/digital-demand/email-marketing-json-lottie-v2,true,animations/digital-demand/email-marketing-json-lottie-v2/preview.png,true,html,animations/digital-demand/email-marketing-json-lottie-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/email-marketing-json-lottie-v2,2026-03-23T20:00:00.000Z
driftguard-v2,driftguard-v2,site,animations/digital-demand/driftguard-v2,true,animations/digital-demand/driftguard-v2/preview.png,true,html,animations/digital-demand/driftguard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/driftguard-v2,2026-03-23T20:00:00.000Z
driftguard-ai-monitor-v2,driftguard-ai-monitor-v2,site,animations/digital-demand/driftguard-ai-monitor-v2,true,animations/digital-demand/driftguard-ai-monitor-v2/preview.png,true,html,animations/digital-demand/driftguard-ai-monitor-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/driftguard-ai-monitor-v2,2026-03-23T20:00:00.000Z
demandgrowthhero-component-v2,demandgrowthhero-component-v2,site,animations/digital-demand/demandgrowthhero-component-v2,true,animations/digital-demand/demandgrowthhero-component-v2/preview.png,true,html,animations/digital-demand/demandgrowthhero-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/demandgrowthhero-component-v2,2026-03-23T20:00:00.000Z
demandgen-pipeline-hero-v2,demandgen-pipeline-hero-v2,site,animations/digital-demand/demandgen-pipeline-hero-v2,true,animations/digital-demand/demandgen-pipeline-hero-v2/preview.png,true,html,animations/digital-demand/demandgen-pipeline-hero-v2/dashboardtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/demandgen-pipeline-hero-v2,2026-03-23T20:00:00.000Z
demand-gen-hero-v2,demand-gen-hero-v2,site,animations/digital-demand/demand-gen-hero-v2,true,animations/digital-demand/demand-gen-hero-v2/preview.png,true,html,animations/digital-demand/demand-gen-hero-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/demand-gen-hero-v2,2026-03-23T20:00:00.000Z
content-marketing-with-ai-v2,content-marketing-with-ai-v2,site,animations/digital-demand/content-marketing-with-ai-v2,true,animations/digital-demand/content-marketing-with-ai-v2/preview.png,true,html,animations/digital-demand/content-marketing-with-ai-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-marketing-with-ai-v2,2026-03-23T20:00:00.000Z
content-marketing-kpi-dashboard-v2,content-marketing-kpi-dashboard-v2,site,animations/digital-demand/content-marketing-kpi-dashboard-v2,true,animations/digital-demand/content-marketing-kpi-dashboard-v2/preview.png,true,html,animations/digital-demand/content-marketing-kpi-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-marketing-kpi-dashboard-v2,2026-03-23T20:00:00.000Z
content-engagement-marketing-dashboard-v2,content-engagement-marketing-dashboard-v2,site,animations/digital-demand/content-engagement-marketing-dashboard-v2,true,animations/digital-demand/content-engagement-marketing-dashboard-v2/preview.png,true,html,animations/digital-demand/content-engagement-marketing-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-engagement-marketing-dashboard-v2,2026-03-23T20:00:00.000Z
content-engagement-hero-v2,content-engagement-hero-v2,site,animations/digital-demand/content-engagement-hero-v2,true,animations/digital-demand/content-engagement-hero-v2/preview.png,true,html,animations/digital-demand/content-engagement-hero-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-engagement-hero-v2,2026-03-23T20:00:00.000Z
workflow-visualization-v2,workflow-visualization-v2,site,animations/dashboard-tiles/workflow-visualization-v2,true,animations/dashboard-tiles/workflow-visualization-v2/preview.png,true,html,animations/dashboard-tiles/workflow-visualization-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/workflow-visualization-v2,2026-03-23T20:00:00.000Z
quantum-data-field-analytics-v2,quantum-data-field-analytics-v2,site,animations/dashboard-tiles/quantum-data-field-analytics-v2,true,animations/dashboard-tiles/quantum-data-field-analytics-v2/preview.png,true,html,animations/dashboard-tiles/quantum-data-field-analytics-v2/dataopsdash-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/quantum-data-field-analytics-v2,2026-04-08T20:03:45.919Z
marketingflow-ai-workflow-v2,marketingflow-ai-workflow-v2,site,animations/dashboard-tiles/marketingflow-ai-workflow-v2,true,animations/dashboard-tiles/marketingflow-ai-workflow-v2/preview.png,true,html,animations/dashboard-tiles/marketingflow-ai-workflow-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketingflow-ai-workflow-v2,2026-03-23T20:00:00.000Z
marketing-automation-workflow-v2,marketing-automation-workflow-v2,site,animations/dashboard-tiles/marketing-automation-workflow-v2,true,animations/dashboard-tiles/marketing-automation-workflow-v2/preview.png,true,html,animations/dashboard-tiles/marketing-automation-workflow-v2/marketingautomation-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketing-automation-workflow-v2,2026-04-08T20:03:45.922Z
marketing-automation-live-feed-v2,marketing-automation-live-feed-v2,site,animations/dashboard-tiles/marketing-automation-live-feed-v2,true,animations/dashboard-tiles/marketing-automation-live-feed-v2/preview.png,true,html,animations/dashboard-tiles/marketing-automation-live-feed-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketing-automation-live-feed-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-lifecycle-engine-dashboard-v2,dashboard-tiles-lifecycle-engine-dashboard-v2,site,animations/dashboard-tiles/lifecycle-engine-dashboard-v2,true,animations/dashboard-tiles/lifecycle-engine-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/lifecycle-engine-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/lifecycle-engine-dashboard-v2,2026-03-23T20:00:00.000Z
insightagency-strategy-dashboard-v2,insightagency-strategy-dashboard-v2,site,animations/dashboard-tiles/insightagency-strategy-dashboard-v2,true,animations/dashboard-tiles/insightagency-strategy-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/insightagency-strategy-dashboard-v2/agencyanalysis-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/insightagency-strategy-dashboard-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-infracore-deepdive-dashboard-v2,dashboard-tiles-infracore-deepdive-dashboard-v2,site,animations/dashboard-tiles/infracore-deepdive-dashboard-v2,true,animations/dashboard-tiles/infracore-deepdive-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/infracore-deepdive-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/infracore-deepdive-dashboard-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-industrial-roi-dashboard-v2,dashboard-tiles-industrial-roi-dashboard-v2,site,animations/dashboard-tiles/industrial-roi-dashboard-v2,true,animations/dashboard-tiles/industrial-roi-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/industrial-roi-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/industrial-roi-dashboard-v2,2026-03-23T20:00:00.000Z
gtmstack-route-planner-v2,gtmstack-route-planner-v2,site,animations/dashboard-tiles/gtmstack-route-planner-v2,true,animations/dashboard-tiles/gtmstack-route-planner-v2/preview.png,true,html,animations/dashboard-tiles/gtmstack-route-planner-v2/gtmstack-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtmstack-route-planner-v2,2026-03-23T20:00:00.000Z
gtmstack-industry-template-v2,gtmstack-industry-template-v2,site,animations/dashboard-tiles/gtmstack-industry-template-v2,true,animations/dashboard-tiles/gtmstack-industry-template-v2/preview.png,true,html,animations/dashboard-tiles/gtmstack-industry-template-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtmstack-industry-template-v2,2026-03-23T20:00:00.000Z
gtmstack-hero-tile-v2,gtmstack-hero-tile-v2,site,animations/dashboard-tiles/gtmstack-hero-tile-v2,true,animations/dashboard-tiles/gtmstack-hero-tile-v2/preview.png,true,html,animations/dashboard-tiles/gtmstack-hero-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtmstack-hero-tile-v2,2026-03-23T20:00:00.000Z
gtm-strategy-audience-tile-v2,gtm-strategy-audience-tile-v2,site,animations/dashboard-tiles/gtm-strategy-audience-tile-v2,true,animations/dashboard-tiles/gtm-strategy-audience-tile-v2/preview.png,true,html,animations/dashboard-tiles/gtm-strategy-audience-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtm-strategy-audience-tile-v2,2026-03-23T20:00:00.000Z
gtm-stack-data-sync-mesh-v2,gtm-stack-data-sync-mesh-v2,site,animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2,true,animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2/preview.png,true,html,animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2/revopsdashboard-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2,2026-03-23T20:00:00.000Z
expertisehero-gtm-engine-visualization-v2,expertisehero-gtm-engine-visualization-v2,site,animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2,true,animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2/preview.png,true,html,animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2,2026-03-23T20:00:00.000Z
experience-dashboard-v2,experience-dashboard-v2,site,animations/dashboard-tiles/experience-dashboard-v2,true,animations/dashboard-tiles/experience-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/experience-dashboard-v2/demandgenflow-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/experience-dashboard-v2,2026-03-23T20:00:00.000Z
apex-real-time-dashboard-v2,apex-real-time-dashboard-v2,site,animations/dashboard-tiles/apex-real-time-dashboard-v2,true,animations/dashboard-tiles/apex-real-time-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/apex-real-time-dashboard-v2/demandgen-marketing-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/apex-real-time-dashboard-v2,2026-03-23T20:00:00.000Z
advocacy-loop-dashboard-v2,advocacy-loop-dashboard-v2,site,animations/dashboard-tiles/advocacy-loop-dashboard-v2,true,animations/dashboard-tiles/advocacy-loop-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/advocacy-loop-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/advocacy-loop-dashboard-v2,2026-03-23T20:00:00.000Z
abm-success-visualizer-v2,abm-success-visualizer-v2,site,animations/abm/abm-success-visualizer-v2,true,animations/abm/abm-success-visualizer-v2/preview.png,true,html,animations/abm/abm-success-visualizer-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-success-visualizer-v2,2026-03-23T20:00:00.000Z
abm-radar-analysis-v2,abm-radar-analysis-v2,site,animations/abm/abm-radar-analysis-v2,true,animations/abm/abm-radar-analysis-v2/preview.png,true,html,animations/abm/abm-radar-analysis-v2/abm-radar-analysis-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-radar-analysis-v2,2026-04-08T20:03:45.930Z
abm-pipeline-strategy-dashboard-v2,abm-pipeline-strategy-dashboard-v2,site,animations/abm/abm-pipeline-strategy-dashboard-v2,true,animations/abm/abm-pipeline-strategy-dashboard-v2/preview.png,true,html,animations/abm/abm-pipeline-strategy-dashboard-v2/abm-pipeline-strategy-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-pipeline-strategy-dashboard-v2,2026-03-23T20:00:00.000Z
abm-pipeline-strategy-dashboard,abm-pipeline-strategy-dashboard,site,animations/abm/abm-pipeline-strategy-dashboard,true,animations/abm/abm-pipeline-strategy-dashboard/preview.png,true,html,animations/abm/abm-pipeline-strategy-dashboard/dashboard-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-pipeline-strategy-dashboard,2026-03-23T20:00:00.000Z
abm-network-dashboard-v2,abm-network-dashboard-v2,site,animations/abm/abm-network-dashboard-v2,true,animations/abm/abm-network-dashboard-v2/preview.png,true,html,animations/abm/abm-network-dashboard-v2/abm-network-dashboard.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-network-dashboard-v2,2026-03-23T20:00:00.000Z
abm-flow-premium-tile-v2,abm-flow-premium-tile-v2,site,animations/abm/abm-flow-premium-tile-v2,true,animations/abm/abm-flow-premium-tile-v2/preview.png,true,html,animations/abm/abm-flow-premium-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-flow-premium-tile-v2,2026-03-23T20:00:00.000Z
abm-campaign-radar-analysis-v2,abm-campaign-radar-analysis-v2,site,animations/abm/abm-campaign-radar-analysis-v2,true,animations/abm/abm-campaign-radar-analysis-v2/preview.png,true,html,animations/abm/abm-campaign-radar-analysis-v2/abm-radar-analysis-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-campaign-radar-analysis-v2,2026-03-23T20:00:00.000Z
